Gene.symbol	logFC	P.Value	adj.P.Val
N6AMT1	0.06107772646393084	0.018265192141035686	0.022751918489345737
ITPK1	-0.06288320201100817	0.01829699608595004	0.0227875047361689
ZNF589	0.06789827776351842	0.01829935341679829	0.0227875047361689
CHST12	0.07972719761247493	0.01831118408668994	0.022798753112671707
CYB561D2	-0.07915148839899899	0.01882399800561681	0.02343366326730391
NOSIP	0.06749984879316173	0.01889720020032119	0.023521198172050922
MLH3	0.05126195884211793	0.018966816879700824	0.023604244158931278
AGPAT3	-0.07696943740963391	0.019005027390354565	0.023648185708352323
RER1	-0.06740627969384505	0.01908123498213217	0.02373938685028932
JUN	0.1342627076265117	0.019115004161445816	0.023777769639997247
ELP5	-0.090537380549355	0.019510444046751785	0.024265965893922513
ABCC4	0.12449148362267337	0.019610972819696416	0.024387275676439203
GATA2	-0.11013518377202836	0.019934479877561202	0.02478579135218893
BCL6	0.14351500687526286	0.020121935262025235	0.025015049649159977
NDST1	-0.06114684497369005	0.020143544273631072	0.025038093698264124
IFIH1	-0.11347683304999556	0.02028538663821866	0.025210556003483892
LILRA4	-0.05355941831013045	0.020352356034285618	0.02528992822863579
REV1	-0.0594897997662347	0.02037747226316052	0.02531727724843651
PRDX3	0.06338554319084189	0.02059120803603318	0.02557892595817597
ATG2A	-0.07015095562872542	0.02067010776083843	0.02567302364625398
AGRP	0.05449593335783476	0.020688005217657384	0.025691337171394397
ATXN3	0.06800187265114044	0.020742075786748995	0.025754559741919484
PIP4K2A	0.06470197147696588	0.020791652949761336	0.025812184626387128
ZCCHC24	-0.16619966829723065	0.020795673900173638	0.02581324396230236
SLC16A8	-0.053604626557380186	0.02081316419753498	0.025831019653626646
SYNRG	-0.055002118755751006	0.020841157348466376	0.02586182293781826
CACNA1E	0.06048654752338667	0.020860919473901274	0.025882404505606194
RNF40	0.050228811702456966	0.020864697554838264	0.025883151221552294
SPOCK2	-0.12907423615785607	0.02092523478506855	0.02595429806141912
TP53AIP1	0.031459527663474596	0.021070351959184566	0.0261303147337384
TMEM177	0.0752357319935264	0.021092455924962925	0.02615374670306191
PEPD	0.11147257738899263	0.021228778654043566	0.02631877639613586
SCD5	0.12835109534850986	0.021241688061716783	0.026330775177202625
ARFIP2	-0.04194107303923289	0.021320838099710075	0.026424868391564625
FBRS	-0.049855471074771174	0.021430495975630275	0.026556738398024807
SRGN	-0.16482897465952995	0.02145036788258556	0.026577322164389502
RTCA	0.0722524282651964	0.02146295628991891	0.02658887668083752
EIF5	-0.056485203217130575	0.021614397514170408	0.026772416072803562
GCH1	-0.0766177490239377	0.02169787891488904	0.026871734844594344
TOP2B	0.06473754359669925	0.022136627239729045	0.027410936844940278
RUSC2	0.0814063180659641	0.022325945397699033	0.027641162115747405
DKKL1	-0.041802236931141934	0.022337730974171622	0.027651552439393066
TJAP1	0.11146602536634553	0.022368536406267694	0.027685480433577683
CLASP1	0.08362890086494357	0.022388268372339225	0.027705694603825715
IRGC	-0.04356173707170097	0.022435026553506984	0.027759342755014942
EXOSC10	0.056091185607824556	0.022445484241738724	0.02776806605221328
ZNF839	-0.066890391057564	0.022481508921489965	0.02780841168810287
PDE4A	0.09230873547349017	0.022600290723855193	0.027951095630398538
TSGA10	0.0673242255753026	0.022692545155587836	0.028060933303927962
PRUNE1	-0.05480692953002375	0.02273334446788028	0.028107119415681444
CAPZA2	0.06866243492894597	0.022812530699323205	0.02820074524708507
CEMIP2	0.10149380617470527	0.023034689545509062	0.028468977268985497
PAN2	0.07886863489874418	0.023036499706919913	0.028468977268985497
SLX1B	0.06599286877111687	0.023100069027449988	0.02854320887106747
KEL	-0.05527810766490937	0.023123329696107055	0.028567618813459126
TREX1	-0.06456777089182442	0.023144724226671978	0.028589716192686063
SLC9A3R2	0.059274243263010895	0.023350591159548174	0.02883964343121523
TMEM38B	0.10935672622362702	0.02342071646383787	0.02892186974750944
LRPPRC	0.07708960278196386	0.023847703624818948	0.029444687399795392
TRAM2	-0.05688128369026213	0.02397749761379314	0.02960045872667782
MSANTD2	0.0592727899045169	0.02413033535814284	0.029784626300137236
TM4SF4	0.23743841212300598	0.024144120507498572	0.029797128277389954
HCRTR1	-0.05231190168263922	0.024188943826586137	0.02984792599074053
HDDC2	0.06618121485572992	0.02423058641893941	0.029894784061761884
MSN	0.12870387267409455	0.02424970145872312	0.029913838508497534
SREBF1	0.08823907660111718	0.02425757317956926	0.029919019803285894
GMIP	-0.07495405787379372	0.0243909324979548	0.030078951108631
ERP29	0.05302351324469967	0.024429087522622548	0.03012144563804678
FMOD	-0.12920602206006482	0.024505294689498473	0.03021083909602467
MPIG6B	-0.04660806221517344	0.024625845253714404	0.03035486506920567
VEZF1	0.09079004541505675	0.02471006146017308	0.030454066975037872
ELN	-0.05774454522962991	0.02498426952985929	0.030787360108698522
MTERF1	-0.08995770878347464	0.025250560957846488	0.03111079849493363
H3-3A	-0.04402908778478043	0.025287930619718586	0.03115213100832755
DDX51	0.07330089496987657	0.025333356791692397	0.03120337431915075
ATF3	-0.06404607835249898	0.02543742061298058	0.03132681586446709
IFIT5	-0.08488933088460993	0.025444738547767024	0.031331093143812855
LTBP3	0.08714463460674882	0.02550722938483079	0.03140329540066266
COL2A1	-0.06512412486426467	0.025585007259218945	0.0314942936790597
ING3	-0.04842845367891613	0.02573205731446734	0.03167052334324035
CALHM2	-0.09274158050346237	0.025912097125671926	0.03188729681019337
SNIP1	-0.0590718609302483	0.025943025200700683	0.031920536367282176
CHMP7	-0.06756489138963939	0.02596222763268506	0.03193753968624827
SCPEP1	-0.10038939648707501	0.025964682834874804	0.03193753968624827
HMGCS1	0.1409881476033128	0.02599723090009699	0.03197274895938581
F8	-0.0578403451365741	0.02609347116849649	0.032086267776079355
TTLL3	-0.050903410708842856	0.026188039391544973	0.03219769659047978
PARL	0.05157497706545122	0.026264323769170938	0.03228661553703032
FDFT1	0.09284879860068074	0.026274714237465482	0.03229451679051376
SIRT5	-0.07501528126990209	0.026411485962912574	0.03245772871539354
PSMA4	0.07611407660117386	0.026454109932612782	0.03250520835959915
SCAF11	-0.04762175926392054	0.026492051406902372	0.03254692098821761
SLC5A4	-0.04186087417001616	0.026689497475480675	0.03278455154170817
SRRM2	-0.07202013712314859	0.026741159536622455	0.03284306089886005
CASP1	-0.1108380167670937	0.026928935855911548	0.033068700767001684
RBM15B	0.05376552150424718	0.026994104261397027	0.03314373295557095
EPS8L2	-0.060688433438808254	0.02700339409214658	0.03314876262298989
TMED5	-0.07964324867319839	0.02700633636691985	0.03314876262298989
ATP6V0C	-0.056647802559023575	0.027055168641621125	0.03320370018984496
KRT84	-0.036707846620843476	0.02711692901389117	0.033274484947176504
BCAS2	-0.05539475303690722	0.02714423085486452	0.03330297158029072
ABHD17A	-0.034854303407851006	0.027241043961081204	0.03341671943983904
FCER1G	0.16490468875137054	0.02726083591476909	0.03343596506162753
OSR2	-0.12556165516971696	0.02727461071328499	0.03344782583936184
IDH3G	0.05345080882963593	0.02737028740264676	0.03356010713875541
NR1D2	-0.11511327055369058	0.02756225699043609	0.03379040653152756
SOX18	0.12683850352590742	0.0278607350193364	0.03415119279069981
AGPAT1	0.052948733759620836	0.028192727558901766	0.034552945838094526
PDZD2	-0.05774424654855004	0.028241029016806418	0.03460693916660985
CIC	0.04658728447301996	0.02835015667663305	0.03473544230309468
LSS	0.07671765214382464	0.028535392407615046	0.034957142623219334
GFAP	-0.051293509881957355	0.028621536496693488	0.03505740281249891
ARHGAP26	-0.09328286106012218	0.02871479989981637	0.0351663517258196
ELOA	-0.06626035282722231	0.028811259694356727	0.03527918185564432
HOXA7	-0.10438081728878146	0.028870675949477873	0.035346625347400115
YPEL1	-0.059751924823176594	0.029065491002514304	0.03557554007521317
TAF11	-0.05356592137959293	0.029066381865353947	0.03557554007521317
RAC2	-0.11451698188807846	0.029138578766049805	0.035658549086130024
ASXL2	0.049499145851837234	0.029205185327820488	0.035734692978439814
HIVEP1	-0.06800562055317982	0.02921338568242747	0.035739360445293716
SUB1	0.06619032412206494	0.029253144722180636	0.03578262929166167
GADD45G	0.11709427988696142	0.029647123699212363	0.036259104161020794
PFN2	-0.11368872729397772	0.02965597612232637	0.036264488208408996
H2BC3	0.048634285076696315	0.029865024154864965	0.03651464093593317
SRPK2	0.0680947740190323	0.0298957575119129	0.03654673386807354
UBA5	0.05809547062151932	0.029931653741465714	0.036585127694495886
IFIT3	0.174074831371545	0.02997571668068696	0.036633490586520406
ACTN4	-0.07726991611049705	0.030004961486560632	0.03666373236676902
OAT	-0.11687166148280781	0.030030298408496383	0.03668919066429341
SPG7	-0.07172478413069072	0.030122738550711688	0.036796611669877015
SIX3	0.0602101212452002	0.030573830416376103	0.03734204797108046
NUBPL	-0.09982406469735139	0.030578518542797813	0.03734217707256996
XYLT2	-0.06293251819088486	0.030700426737327022	0.03748543264646058
TNS1	-0.12000376173874638	0.030897154315124208	0.037719986593849765
RMND5A	-0.07077839150786591	0.030996642485717433	0.037835775856218
ACSL5	-0.09081862203040103	0.03104118095034406	0.03788446661140538
REEP4	-0.0693931517817239	0.031176187512878123	0.038043538790422854
KCNV1	-0.07551935803084842	0.031189488989986525	0.0380540718340171
TBX4	-0.048558701078742494	0.0312214658513574	0.038087384015375966
GALNT8	-0.10168140819718552	0.03132366386236675	0.03820633689783365
ELF3	-0.13182610481890933	0.03137615961515336	0.03826464003350565
NOS1AP	-0.05253692959251843	0.031620852485724965	0.038557283690883244
REPS1	-0.04771095299985717	0.03169760434868845	0.038645089443067354
OSGEP	0.05691021826009646	0.03189987279472277	0.038885873358892424
ZNF358	0.074575904047542	0.03222409309016156	0.039275222044828986
CCR1	0.10650450310460524	0.03223779608664597	0.03928604760132765
UROD	-0.06998275765438855	0.032371321481757566	0.039442867636788635
COTL1	0.09357256571561834	0.03249024223373317	0.039581848402256176
BEGAIN	-0.06899107428994355	0.03257924343743456	0.03968434301519495
LRBA	-0.059458403037846	0.033066270913126264	0.0402715650382702
MBD4	-0.08394403065408795	0.03311775486186755	0.040328240342103805
ACBD3	0.08235799987935799	0.03337376961857205	0.040633923296241395
TOM1L1	-0.0813885154160996	0.0335929387947107	0.04089466062714334
ATM	0.062167241997755696	0.03365050200966868	0.04095861700922929
ABCB6	0.0650472742016488	0.03404088129537721	0.04142758985603776
FRG1	-0.056264489488242475	0.03406435940167256	0.0414496020160944
ITGAE	-0.06600203612518385	0.034069141527034025	0.0414496020160944
KAT6A	-0.0703503973057682	0.03424937094361839	0.04166265469764835
SDC2	-0.13342456075092457	0.03440348463817385	0.041843880047235625
STN1	-0.06530484440002837	0.03443448807118669	0.04187533850053728
CTCF	0.04208068482032523	0.034730550366134295	0.04222907414706481
GRIK2	-0.049038679584553435	0.03497528191783341	0.042520300216086
TOLLIP	-0.05587235341615315	0.03502261413648957	0.04257149203434569
KIAA0319L	-0.06133928480843931	0.035495484989577886	0.0431398519284221
TPM3	-0.07848247112461326	0.0356354431735685	0.04329777286837924
HLA-DQA1	-0.25006394467229853	0.03563604891744012	0.04329777286837924
DIP2A	0.04756065259199449	0.035652847691145094	0.043311725676079514
SF3A1	0.047884485236236785	0.03574627399163671	0.043418748957795135
MRPL18	0.050321340665071546	0.03577961238761	0.04345276622155498
FLOT1	0.06691922546059548	0.036310077803070016	0.04409042229432537
RNF31	0.053871881728591475	0.036478627055822554	0.04428848806285727
HSPB1	-0.11817893280307246	0.03654573489422269	0.04436335373946384
CRIM1	-0.06513275411224662	0.036773486772650625	0.0446331760069005
SLC7A5P2	-0.04534878266373621	0.03697145216236017	0.04486677046479121
COPB1	0.047107121968840815	0.037001002193290916	0.044895945037690246
APOE	-0.19866050308223748	0.03719423568511842	0.04512369012922882
GPR27	-0.05048246574090509	0.037235601901901165	0.04516715092268422
PRPF4B	0.0527884633708009	0.03741491173947113	0.04537790084312402
ZNF362	-0.06073038372383621	0.037547670271256196	0.045532137654831356
POLR2L	0.06541473203249915	0.0376213056926981	0.04561464366757876
EFEMP2	0.12591416389091492	0.03776122049832108	0.04577747483499233
MYOG	-0.05302558637109733	0.0380293953276366	0.04609572252341375
DYRK1A	-0.062386960648344925	0.038402941650450856	0.04654157815430161
SEC24C	0.06594151952839677	0.0384741048292045	0.04662088925697955
MYH9	0.0639659542443809	0.03849148641293009	0.04663501676761334
ASH2L	0.06462487828663122	0.038570009629240155	0.046723206253705664
RABIF	-0.04814623575985433	0.03862787723842387	0.04677638152268252
VCPKMT	-0.05968862289847898	0.03862821749373095	0.04677638152268252
CD59	-0.07177106792512866	0.03863112622992433	0.04677638152268252
HIC2	-0.07377738880656448	0.038641142710014946	0.04678155874965262
SEC24B	-0.04106706084076528	0.03870736164202581	0.046854766788601954
EIF2B1	0.060265959980693395	0.03886818507917291	0.047042453618027634
ARHGDIB	0.10717309331407954	0.038885067505865574	0.04705589769903454
WIPF1	-0.0884765351236787	0.03896824704406292	0.047149553847374716
ALG6	0.051417481540050325	0.03904063703087706	0.04723012932966407
CXCR4	0.16622786637594267	0.04018223568932664	0.04860398376611589
THEG	0.04222948933431425	0.040217094853436434	0.048638929350052464
SOX21	0.04473166309855703	0.040345730421820096	0.048787261790682886
CCNL1	-0.08086678894272481	0.04035727992046798	0.04879398725102278
OXCT2	-0.04796850157101673	0.040864611070939486	0.049400046820514146
GLUL	0.07241003873128449	0.04113433987006545	0.04971873859406161
UBE2L3	-0.06357185059366799	0.04114757515817246	0.049727360220072285
CHD1	-0.0654120208177904	0.04121338555059305	0.04979950754029993
BNIP1	0.05385809074753212	0.04171382118862866	0.0503967277785226
ROR2	-0.10209367861212915	0.0417346900952267	0.05041446628906054
MMADHC	0.049571414761153676	0.04194326104312919	0.05065729978874233
SERP1	0.05942433844039208	0.04194814811319589	0.05065729978874233
CASP8AP2	0.051199103819888236	0.04196662444890026	0.05067210292400181
DUSP3	-0.07791456573106004	0.042311879797591614	0.051081408662307266
TWF2	0.058451770239274836	0.04253684653666811	0.05134539511588038
BTN3A2	-0.08959631887051778	0.042660213485400736	0.05148668241891745
MRFAP1L1	0.0499163528835016	0.04277602019095812	0.05161880475879131
RRAGA	-0.051303863902578684	0.04298489119172964	0.051863174166627904
CST7	0.12276957740059213	0.0433559248268534	0.05230309865492648
CYC1	-0.07296618939176192	0.043490880975051535	0.052458139293323706
CETN3	0.06560616762748772	0.04375469022935326	0.052768531993340195
MCUR1	0.07059194524864232	0.04423531951011328	0.05334028095411558
UBAP1	0.04191702335549685	0.04426444767443344	0.05336750763411127
GTF2H2	-0.07703438677000474	0.04435471891493356	0.05346843260914107
BAG6	0.06015416756550174	0.04436690279115338	0.0534752094135644
SLC22A14	-0.03914970319287647	0.04450915433047735	0.05363873094336881
C1R	0.1334649427292618	0.04472522359488429	0.05389114994450866
HIVEP3	0.04288924715383402	0.044966602480074544	0.05417398634094138
CTSL	-0.09855175442099195	0.04502928938211741	0.054241489900203214
SPRY2	0.09045997972585873	0.045044347371908516	0.054251609035424544
LAMB2	0.11819424242320142	0.045260865014487756	0.054504328210885286
C12orf4	0.05799822308536129	0.04552323427260912	0.05481218027297454
VDAC3	0.0522332943492696	0.04580802134729196	0.0551469295256437
ZSCAN5A	-0.04517830244463639	0.04588635920303279	0.05523307845576281
PRKN	-0.05644461210032947	0.04624915873080097	0.055661555825918925
GALNT10	0.06266293338108664	0.04627507372547669	0.05568452093752356
ARID4B	0.05279185768358907	0.04644383537773886	0.05587934659577646
WWOX	0.051910996867225556	0.04647441086848876	0.05590787926886845
SCAF4	0.05309073902480854	0.046565389749202726	0.056009056983948785
DHCR24	-0.10421899964160097	0.0466397718295742	0.0560902450766234
SEMA7A	0.060251720209016035	0.04666312957394377	0.05611005502406194
RPL39L	0.12328606206587178	0.04667782127360337	0.056119440182737367
ZNF236	0.055357139879133044	0.04691862983553537	0.0564006364551966
JPT1	-0.07882614699650325	0.04695937398976924	0.05644128888534359
MLLT10	0.05802046451922749	0.04696991399244694	0.056445631783579135
CNPY4	-0.05274306064243017	0.047137695858426004	0.056638909399928265
CNOT7	0.06250299987456387	0.04731251785265353	0.056840587937678544
PLG	-0.03135248603578411	0.04770449493780776	0.05730305560851938
RTL8C	-0.10874960385738675	0.04813573599931336	0.05781254423852683
RABGGTA	-0.04336512777159385	0.04822007399420856	0.05790530253150686
SLC35E2A	-0.04701438731936847	0.04824166667358212	0.0579226965850922
